time(s) v(in)
0.000000000000000e+000	0.000000e+000
1.159419644994030e-005	7.369971e-005
2.318839289988059e-005	1.460769e-004
3.478258934982089e-005	2.171315e-004
4.637678579976118e-005	2.868635e-004
5.797098224970148e-005	3.552730e-004
6.956517869964177e-005	4.223600e-004
8.115937514958204e-005	4.881244e-004
1.104562501495820e-004	6.396302e-004
1.397531251495820e-004	7.695236e-004
1.592843751495820e-004	8.419101e-004
1.788156251495821e-004	9.016335e-004
1.983468751495821e-004	9.477955e-004
2.178781251495821e-004	9.797019e-004
2.374093751495821e-004	9.968725e-004
2.569406251495821e-004	9.990493e-004
2.764718751495821e-004	9.861994e-004
2.960031251495821e-004	9.585162e-004
3.155343751495822e-004	9.164160e-004
3.350656251495822e-004	8.605320e-004
3.545968751495822e-004	7.917049e-004
3.838937501495822e-004	6.665097e-004
4.131906251495822e-004	5.187938e-004
4.424875001495823e-004	3.535483e-004
4.717843751495823e-004	1.763568e-004
4.829450894352966e-004	1.060962e-004
4.941058037210109e-004	3.616849e-005
5.052665180067252e-004	-3.342622e-005
5.164272322924395e-004	-1.026880e-004
5.275879465781538e-004	-1.716167e-004
5.387486608638680e-004	-2.402126e-004
5.499093751495823e-004	-3.084754e-004
5.792062501495823e-004	-4.773773e-004
6.085031251495824e-004	-6.301491e-004
6.378000001495824e-004	-7.616288e-004
6.573312501495824e-004	-8.352248e-004
6.768625001495824e-004	-8.962582e-004
6.963937501495824e-004	-9.438110e-004
7.159250001495825e-004	-9.771681e-004
7.354562501495825e-004	-9.958276e-004
7.549875001495825e-004	-9.995090e-004
7.745187501495825e-004	-9.881569e-004
7.940500001495825e-004	-9.619419e-004
8.135812501495825e-004	-9.212584e-004
8.331125001495826e-004	-8.667184e-004
8.526437501495826e-004	-7.991420e-004
8.819406251495826e-004	-6.756079e-004
9.112375001495826e-004	-5.292456e-004
9.405343751495827e-004	-3.650007e-004
9.698312501495827e-004	-1.884227e-004
9.809919644352969e-004	-1.182889e-004
9.921526787210113e-004	-4.842823e-005
1.003313393006726e-003	2.115940e-005
1.014474107292440e-003	9.047394e-005
1.025634821578154e-003	1.595154e-004
1.036795535863869e-003	2.282838e-004
1.047956250149583e-003	2.967791e-004
1.077253125149583e-003	4.665584e-004
1.106550000149583e-003	6.205731e-004
1.135846875149583e-003	7.536193e-004
1.155378125149583e-003	8.284136e-004
1.174909375149583e-003	8.907479e-004
1.194440625149583e-003	9.396844e-004
1.213971875149583e-003	9.744872e-004
1.233503125149583e-003	9.946328e-004
1.253034375149583e-003	9.998182e-004
1.272565625149583e-003	9.899655e-004
1.292096875149583e-003	9.652227e-004
1.311628125149583e-003	9.259621e-004
1.331159375149583e-003	8.727741e-004
1.350690625149583e-003	8.064588e-004
1.379987500149583e-003	6.846043e-004
1.409284375149583e-003	5.396178e-004
1.438581250149583e-003	3.763981e-004
1.467878125149583e-003	2.004603e-004
1.479038839435297e-003	1.304639e-004
1.490199553721012e-003	6.068068e-005
1.501360268006726e-003	-8.889381e-006
1.512520982292440e-003	-7.824629e-005
1.523681696578155e-003	-1.473900e-004
1.534842410863869e-003	-2.163206e-004
1.546003125149583e-003	-2.850381e-004
1.575300000149583e-003	-4.556692e-004
1.604596875149583e-003	-6.109037e-004
1.633893750149583e-003	-7.454964e-004
1.653425000149583e-003	-8.214778e-004
1.672956250149583e-003	-8.851034e-004
1.692487500149583e-003	-9.354163e-004
1.712018750149583e-003	-9.716596e-004
1.731550000149583e-003	-9.932882e-004
1.751081250149583e-003	-9.999769e-004
1.770612500149583e-003	-9.916250e-004
1.790143750149583e-003	-9.683581e-004
1.809675000149583e-003	-9.305263e-004
1.829206250149583e-003	-8.786984e-004
1.848737500149584e-003	-8.136541e-004
1.878034375149584e-003	-6.934977e-004
1.907331250149584e-003	-5.499087e-004
1.936628125149584e-003	-3.877388e-004
1.965925000149583e-003	-2.124676e-004
1.977085714435297e-003	-1.426192e-004
1.988246428721011e-003	-7.292399e-005
1.999407143006725e-003	-3.381974e-006
2.010567857292440e-003	6.600685e-005
2.021728571578154e-003	1.352425e-004
2.032889285863868e-003	2.043249e-004
2.044050000149582e-003	2.732541e-004
2.073346875149581e-003	4.447114e-004
2.102643750149580e-003	6.011422e-004
2.131940625149580e-003	7.372611e-004
2.151471875149579e-003	8.144182e-004
2.171003125149579e-003	8.793257e-004
2.190534375149579e-003	9.310073e-004
2.210065625149578e-003	9.686856e-004
2.229596875149578e-003	9.917940e-004
2.249128125149577e-003	9.999850e-004
2.268659375149577e-003	9.931353e-004
2.288190625149577e-003	9.713478e-004
2.307721875149576e-003	9.349504e-004
2.327253125149576e-003	8.844904e-004
2.346784375149575e-003	8.207269e-004
2.376081250149575e-003	7.022866e-004
2.405378125149574e-003	5.601168e-004
2.434675000149573e-003	3.990211e-004
2.463971875149573e-003	2.244430e-004
2.542096875149571e-003	-2.614291e-004
2.571393750149570e-003	-4.336866e-004
2.600690625149570e-003	-5.912903e-004
2.629987500149569e-003	-7.289149e-004
2.649518750149569e-003	-8.072359e-004
2.669050000149568e-003	-8.734155e-004
2.688581250149568e-003	-9.264580e-004
2.708112500149568e-003	-9.655658e-004
2.727643750149567e-003	-9.901505e-004
2.747175000149567e-003	-9.998424e-004
2.766706250149566e-003	-9.944958e-004
2.786237500149566e-003	-9.741911e-004
2.805768750149565e-003	-9.392336e-004
2.825300000149565e-003	-8.901492e-004
2.844831250149565e-003	-8.276761e-004
2.874128125149564e-003	-7.109698e-004
2.903425000149563e-003	-5.702405e-004
2.932721875149563e-003	-4.102434e-004
2.962018750149562e-003	-2.363845e-004
3.040143750149560e-003	2.495646e-004
3.069440625149560e-003	4.225965e-004
3.098737500149559e-003	5.813493e-004
3.128034375149559e-003	7.204588e-004
3.147565625149558e-003	7.999322e-004
3.167096875149558e-003	8.673738e-004
3.186628125149557e-003	9.217693e-004
3.206159375149557e-003	9.623005e-004
3.225690625149557e-003	9.883578e-004
3.245221875149556e-003	9.995494e-004
3.264753125149556e-003	9.957068e-004
3.284284375149555e-003	9.768878e-004
3.303815625149555e-003	9.433755e-004
3.323346875149554e-003	8.956739e-004
3.342878125149554e-003	8.345006e-004
3.362409375149554e-003	7.607756e-004
3.391706250149553e-003	6.291271e-004
3.421003125149552e-003	4.762209e-004
3.450300000149552e-003	3.072238e-004
3.461460714435266e-003	2.389355e-004
3.472621428720980e-003	1.703207e-004
3.483782143006694e-003	1.013793e-004
3.494942857292408e-003	3.211143e-005
3.506103571578122e-003	-3.748303e-005
3.517264285863836e-003	-1.074040e-004
3.528425000149550e-003	-1.776516e-004
3.557721875149549e-003	-3.547786e-004
3.587018750149549e-003	-5.199180e-004
3.616315625149548e-003	-6.674898e-004
3.645612500149548e-003	-7.925079e-004
3.665143750149547e-003	-8.612014e-004
3.684675000149547e-003	-9.169417e-004
3.704206250149546e-003	-9.588904e-004
3.723737500149546e-003	-9.864164e-004
3.743268750149546e-003	-9.991057e-004
3.762800000149545e-003	-9.967677e-004
3.782331250149545e-003	-9.794373e-004
3.801862500149544e-003	-9.473752e-004
3.821393750149544e-003	-9.010638e-004
3.840925000149543e-003	-8.411995e-004
3.860456250149543e-003	-7.686827e-004
3.889753125149542e-003	-6.386184e-004
3.919050000149542e-003	-4.869758e-004
3.948346875149542e-003	-3.188787e-004
3.977643750149541e-003	-1.400070e-004
3.988804464435255e-003	-6.942932e-005
3.999965178720969e-003	6.360476e-007
4.011125893006683e-003	7.018913e-005
4.022286607292397e-003	1.392299e-004
4.033447321578111e-003	2.077584e-004
4.044608035863825e-003	2.757747e-004
4.055768750149539e-003	3.432786e-004
4.085065625149539e-003	5.093963e-004
4.114362500149538e-003	6.583020e-004
4.143659375149537e-003	7.849643e-004
4.163190625149537e-003	8.548994e-004
4.182721875149537e-003	9.119761e-004
4.202253125149536e-003	9.553357e-004
4.221784375149536e-003	9.843264e-004
4.241315625149535e-003	9.985117e-004
4.260846875149535e-003	9.976785e-004
4.280378125149534e-003	9.818393e-004
4.299909375149534e-003	9.512323e-004
4.319440625149534e-003	9.063179e-004
4.338971875149533e-003	8.477716e-004
4.358503125149533e-003	7.764741e-004
4.387800000149532e-003	6.480135e-004
4.417096875149532e-003	4.976572e-004
4.446393750149531e-003	3.304856e-004
4.475690625149530e-003	1.521471e-004
4.486851339435245e-003	8.166451e-005
4.498012053720958e-003	1.163450e-005
4.509172768006673e-003	-5.794294e-005
4.520333482292386e-003	-1.270678e-004
4.531494196578101e-003	-1.957401e-004
4.542654910863814e-003	-2.639598e-004
4.553815625149529e-003	-3.317269e-004
4.583112500149528e-003	-4.987979e-004
4.612409375149527e-003	-6.490150e-004
4.641706250149527e-003	-7.773025e-004
4.661237500149526e-003	-8.484686e-004
4.680768750149526e-003	-9.068731e-004
4.700300000149526e-003	-9.516373e-004
4.719831250149525e-003	-9.820880e-004
4.739362500149525e-003	-9.977672e-004
4.758893750149524e-003	-9.984390e-004
4.778425000149524e-003	-9.840934e-004
4.797956250149523e-003	-9.549462e-004
4.817487500149523e-003	-9.114356e-004
4.837018750149523e-003	-8.542162e-004
4.856550000149522e-003	-7.841486e-004
4.885846875149522e-003	-6.573111e-004
4.915143750149521e-003	-5.082638e-004
4.944440625149520e-003	-3.420427e-004
4.973737500149520e-003	-1.642643e-004
4.984898214435234e-003	-9.388740e-005
4.996058928720948e-003	-2.390329e-005
5.007219643006662e-003	4.568802e-005
5.018380357292376e-003	1.148865e-004
5.029541071578090e-003	1.836922e-004
5.040701785863804e-003	2.521052e-004
5.051862500149518e-003	3.201253e-004
5.081159375149517e-003	4.881244e-004
5.110456250149517e-003	6.396302e-004
5.139753125149516e-003	7.695236e-004
5.159284375149516e-003	8.419101e-004
5.178815625149515e-003	9.016335e-004
5.198346875149515e-003	9.477955e-004
5.217878125149515e-003	9.797019e-004
5.237409375149514e-003	9.968725e-004
5.256940625149514e-003	9.990493e-004
5.276471875149513e-003	9.861994e-004
5.296003125149513e-003	9.585162e-004
5.315534375149512e-003	9.164160e-004
5.335065625149512e-003	8.605320e-004
5.354596875149512e-003	7.917049e-004
5.383893750149511e-003	6.665097e-004
5.413190625149510e-003	5.187938e-004
5.442487500149510e-003	3.535483e-004
5.471784375149509e-003	1.763568e-004
5.482945089435224e-003	1.060962e-004
5.494105803720937e-003	3.616849e-005
5.505266518006651e-003	-3.342622e-005
5.516427232292365e-003	-1.026880e-004
5.527587946578079e-003	-1.716167e-004
5.538748660863793e-003	-2.402126e-004
5.549909375149507e-003	-3.084754e-004
5.579206250149507e-003	-4.773773e-004
5.608503125149506e-003	-6.301491e-004
5.637800000149506e-003	-7.616288e-004
5.657331250149505e-003	-8.352248e-004
5.676862500149505e-003	-8.962582e-004
5.696393750149504e-003	-9.438110e-004
5.715925000149504e-003	-9.771681e-004
5.735456250149503e-003	-9.958276e-004
5.754987500149503e-003	-9.995090e-004
5.774518750149503e-003	-9.881569e-004
5.794050000149502e-003	-9.619419e-004
5.813581250149502e-003	-9.212584e-004
5.833112500149501e-003	-8.667184e-004
5.852643750149501e-003	-7.991420e-004
5.881940625149500e-003	-6.756079e-004
5.911237500149500e-003	-5.292456e-004
5.940534375149499e-003	-3.650007e-004
5.969831250149498e-003	-1.884227e-004
5.980991964435213e-003	-1.182889e-004
5.992152678720926e-003	-4.842823e-005
6.003313393006641e-003	2.115940e-005
6.014474107292354e-003	9.047394e-005
6.025634821578069e-003	1.595154e-004
6.036795535863782e-003	2.282838e-004
6.047956250149497e-003	2.967791e-004
6.077253125149496e-003	4.665584e-004
6.106550000149496e-003	6.205731e-004
6.135846875149495e-003	7.536193e-004
6.155378125149495e-003	8.284136e-004
6.174909375149494e-003	8.907479e-004
6.194440625149494e-003	9.396844e-004
6.213971875149493e-003	9.744872e-004
6.233503125149493e-003	9.946328e-004
6.253034375149492e-003	9.998182e-004
6.272565625149492e-003	9.899655e-004
6.292096875149492e-003	9.652227e-004
6.311628125149491e-003	9.259621e-004
6.331159375149491e-003	8.727741e-004
6.350690625149490e-003	8.064588e-004
6.379987500149490e-003	6.846043e-004
6.409284375149489e-003	5.396178e-004
6.438581250149488e-003	3.763981e-004
6.467878125149488e-003	2.004603e-004
6.479038839435202e-003	1.304639e-004
6.490199553720916e-003	6.068068e-005
6.501360268006630e-003	-8.889381e-006
6.512520982292344e-003	-7.824629e-005
6.523681696578058e-003	-1.473900e-004
6.534842410863772e-003	-2.163206e-004
6.546003125149486e-003	-2.850381e-004
6.575300000149486e-003	-4.556692e-004
6.604596875149485e-003	-6.109037e-004
6.633893750149484e-003	-7.454964e-004
6.653425000149484e-003	-8.214778e-004
6.672956250149483e-003	-8.851034e-004
6.692487500149483e-003	-9.354163e-004
6.712018750149483e-003	-9.716596e-004
6.731550000149482e-003	-9.932882e-004
6.751081250149482e-003	-9.999769e-004
6.770612500149481e-003	-9.916250e-004
6.790143750149481e-003	-9.683581e-004
6.809675000149481e-003	-9.305263e-004
6.829206250149480e-003	-8.786984e-004
6.848737500149480e-003	-8.136541e-004
6.878034375149479e-003	-6.934977e-004
6.907331250149478e-003	-5.499087e-004
6.936628125149478e-003	-3.877388e-004
6.965925000149477e-003	-2.124676e-004
6.977085714435192e-003	-1.426192e-004
6.988246428720905e-003	-7.292399e-005
6.999407143006620e-003	-3.381974e-006
7.010567857292333e-003	6.600685e-005
7.021728571578048e-003	1.352425e-004
7.032889285863761e-003	2.043249e-004
7.044050000149476e-003	2.732541e-004
7.073346875149475e-003	4.447114e-004
7.102643750149474e-003	6.011422e-004
7.131940625149474e-003	7.372611e-004
7.151471875149473e-003	8.144182e-004
7.171003125149473e-003	8.793257e-004
7.190534375149472e-003	9.310073e-004
7.210065625149472e-003	9.686856e-004
7.229596875149472e-003	9.917940e-004
7.249128125149471e-003	9.999850e-004
7.268659375149471e-003	9.931353e-004
7.288190625149470e-003	9.713478e-004
7.307721875149470e-003	9.349504e-004
7.327253125149470e-003	8.844904e-004
7.346784375149469e-003	8.207269e-004
7.376081250149469e-003	7.022866e-004
7.405378125149468e-003	5.601168e-004
7.434675000149467e-003	3.990211e-004
7.463971875149467e-003	2.244430e-004
7.542096875149465e-003	-2.614291e-004
7.571393750149464e-003	-4.336866e-004
7.600690625149464e-003	-5.912903e-004
7.629987500149463e-003	-7.289149e-004
7.649518750149463e-003	-8.072359e-004
7.669050000149462e-003	-8.734155e-004
7.688581250149462e-003	-9.264580e-004
